episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,comp_decision_ratio,idle_comp_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss,oracle_lower_level_failure,oracle_ood_event,oracle_high_level_correct
2753,86.3687,86.3687,1,6.0,0.9609,14,4480,14,95.25,0.0,95.25,0.175,5.4909,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5222,0.1,0.1875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014,0.0,completed,,0.0,0.0,0,0,1
2754,84.7814,84.7814,1,6.0,0.9765,14,4480,14,95.25,0.0,95.25,0.175,5.5802,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4666,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2755,76.5029,76.5029,0,5.33,0.8876,16,5120,80,120.0,0.0,120.0,1.0,4.438,0.3331,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4588,0.1,0.1667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,1,0,1
2756,84.2177,84.2177,1,6.0,0.9467,14,4480,14,95.25,0.0,95.25,0.175,5.41,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5006,0.1,0.2308,0.5385,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2757,86.777,86.777,1,6.0,0.9621,14,4480,14,95.25,0.0,95.25,0.175,5.4975,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5125,0.1,0.2857,0.4286,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2758,88.2414,88.2414,1,6.0,0.9717,12,3840,12,94.5,0.0,94.5,0.15,6.478,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5073,0.1,0.2143,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2759,83.996,83.996,1,6.0,0.9638,15,4800,15,95.625,0.0,95.625,0.1875,5.1405,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5738,0.1,0.3889,0.6111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9851,0.0,completed,,0.0,0.0,0,0,1
2760,83.6008,83.6008,1,6.0,0.9742,13,4160,13,94.875,0.0,94.875,0.1625,5.995,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5058,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2761,81.5169,81.5169,1,6.0,0.9746,13,4160,13,94.875,0.0,94.875,0.1625,5.9977,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5534,0.1,0.3529,0.5882,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9562,0.0,completed,,0.0,0.0,0,1,1
2762,84.9545,84.9545,1,6.0,0.9782,15,4800,15,95.625,0.0,95.625,0.1875,5.217,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4931,0.1,0.2143,0.4286,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2763,87.0539,87.0539,1,6.0,0.9682,14,4480,14,95.25,0.0,95.25,0.175,5.5323,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5072,0.1,0.2,0.5333,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
2764,84.435,84.435,1,6.0,0.9636,14,4480,14,95.25,0.0,95.25,0.175,5.5064,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5984,0.1,0.4444,0.6667,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
2765,84.0584,84.0584,1,6.0,0.9821,14,4480,14,95.25,0.0,95.25,0.175,5.6119,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4823,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2766,83.4676,83.4676,1,6.0,0.9975,13,4160,13,94.875,0.0,94.875,0.1625,6.1387,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5284,0.1,0.3333,0.6,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
2767,86.4865,86.4865,1,6.0,0.9781,14,4480,14,95.25,0.0,95.25,0.175,5.5893,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4611,0.1,0.1667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2768,86.9457,86.9457,1,6.0,0.9689,14,4480,14,95.25,0.0,95.25,0.175,5.5363,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4562,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2769,78.2497,78.2497,0,4.82,0.804,15,4800,80,120.0,0.0,120.0,1.0,4.2883,0.3213,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4804,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,1,0,1
2770,82.588,82.588,1,6.0,0.97,14,4480,14,95.25,0.0,95.25,0.175,5.5427,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5602,0.1,0.4,0.5333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
2771,78.9171,78.9171,0,5.45,0.9087,17,5440,80,120.0,0.0,120.0,1.0,4.2763,0.3206,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,19,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.604,0.1,0.4737,0.6842,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7347,0.0,completed,,0.0,0.0,1,0,1
2772,87.9134,87.9134,1,6.0,0.9859,14,4480,14,95.25,0.0,95.25,0.175,5.6339,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4931,0.1,0.2308,0.4615,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2773,86.7525,86.7525,1,6.0,0.9594,12,3840,12,94.5,0.0,94.5,0.15,6.3957,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4752,0.1,0.25,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2774,80.9036,80.9036,0,5.26,0.8768,15,4800,80,120.0,0.0,120.0,1.0,4.6761,0.3507,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1531,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,main_road,road_edge,0.0,0.0,1,0,1
2775,85.3937,85.3937,1,6.0,0.948,13,4160,13,94.875,0.0,94.875,0.1625,5.8339,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5956,0.1,0.4444,0.6111,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
2776,81.4544,81.4544,1,6.0,0.9649,13,4160,13,94.875,0.0,94.875,0.1625,5.9377,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.3629,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623,0.0,avoidance,obstacle,0.0,0.0,0,0,1
2777,84.5684,84.5684,1,6.0,0.9742,13,4160,13,94.875,0.0,94.875,0.1625,5.9952,0.4615,1,0,1,0.0769,0.0,0.0769,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.1567,0.1,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,main_road,road_edge,0.0,0.0,0,0,1
2778,87.9809,87.9809,1,6.0,0.9488,13,4160,13,94.875,0.0,94.875,0.1625,5.839,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5718,0.1,0.4375,0.625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9813,0.0,completed,,0.0,0.0,0,0,1
2779,86.3971,86.3971,1,6.0,0.933,14,4480,14,95.25,0.0,95.25,0.175,5.3312,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5164,0.1,0.2857,0.5714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2780,85.0636,85.0636,0,4.96,0.8269,11,3520,80,120.0,0.0,120.0,1.0,6.0137,0.4509,1,0,1,0.0909,0.0,0.0909,5,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5287,0.1,0.3571,0.5,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2781,84.405,84.405,1,6.0,0.9598,13,4160,13,94.875,0.0,94.875,0.1625,5.9065,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5104,0.1,0.2667,0.6,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
2782,81.2224,81.2224,0,5.41,0.9014,15,4800,80,120.0,0.0,120.0,1.0,4.8075,0.3607,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5613,0.1,0.3529,0.5882,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809,0.0,completed,,0.0,0.0,1,0,1
2783,88.7521,88.7521,1,6.0,0.9675,12,3840,12,94.5,0.0,94.5,0.15,6.4502,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5001,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2784,82.4607,82.4607,1,6.0,0.9355,13,4160,13,94.875,0.0,94.875,0.1625,5.757,0.4615,1,0,1,0.0769,0.0,0.0769,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.502,0.1,0.2857,0.5,0.0714,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2785,84.5398,84.5398,1,6.0,0.9592,12,3840,12,94.5,0.0,94.5,0.15,6.3948,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4783,0.1,0.2308,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2786,87.0129,87.0129,1,6.0,0.9293,14,4480,14,95.25,0.0,95.25,0.175,5.3102,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,20,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5929,0.1,0.4,0.65,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8465,0.0,completed,,0.0,0.0,0,0,1
2787,84.94,84.94,1,6.0,0.9384,10,3200,10,93.75,0.0,93.75,0.125,7.5076,0.6,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4981,0.1,0.2308,0.4615,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2788,87.1817,87.1817,1,6.0,0.9947,14,4480,14,95.25,0.0,95.25,0.175,5.684,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5869,0.1,0.3478,0.6957,0.1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8083,0.0,completed,,0.0,0.0,0,0,1
2789,85.1013,85.1013,1,6.0,0.9634,13,4160,13,94.875,0.0,94.875,0.1625,5.9285,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4803,0.1,0.25,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2790,87.7163,87.7163,1,6.0,0.958,12,3840,12,94.5,0.0,94.5,0.15,6.3869,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5463,0.1,0.3333,0.5333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
2791,83.8045,83.8045,1,6.0,0.9513,14,4480,14,95.25,0.0,95.25,0.175,5.4362,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4852,0.1,0.2727,0.4545,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6726,0.0,slot_search,grass,0.0,0.0,0,0,1
2792,85.8188,85.8188,1,6.0,0.9694,13,4160,13,94.875,0.0,94.875,0.1625,5.9655,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.485,0.1,0.1429,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2793,86.6566,86.6566,1,6.0,0.9559,11,3520,11,94.125,0.0,94.125,0.1375,6.9523,0.5455,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5574,0.1,0.3333,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
2794,79.9999,79.9999,0,4.94,0.8237,14,4480,80,120.0,0.0,120.0,1.0,4.7066,0.3529,1,0,1,0.0714,0.0,0.0714,5,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.537,0.1,0.3333,0.5556,0.0556,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,2.0039,0.0,completed,,0.0,0.0,0,0,1
2795,85.8392,85.8392,1,6.0,0.979,15,4800,15,95.625,0.0,95.625,0.1875,5.2213,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5621,0.1,0.3333,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
2796,82.8444,82.8444,1,6.0,0.9517,14,4480,14,95.25,0.0,95.25,0.175,5.4384,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4531,0.1,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114,0.0,balloons,obstacle,0.0,0.0,0,0,1
2797,84.9352,84.9352,1,6.0,0.9902,12,3840,12,94.5,0.0,94.5,0.15,6.6011,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5968,0.1,0.3889,0.5556,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9851,0.0,completed,,0.0,0.0,0,0,1
2798,87.6996,87.6996,1,6.0,0.9632,14,4480,14,95.25,0.0,95.25,0.175,5.5041,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5553,0.1,0.3333,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
2799,85.0788,85.0788,1,6.0,0.9768,13,4160,13,94.875,0.0,94.875,0.1625,6.0109,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5022,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2800,86.6133,86.6133,1,6.0,0.9703,16,5120,16,96.0,0.0,96.0,0.2,4.8513,0.375,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.552,0.1,0.375,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014,0.0,completed,,0.0,0.0,0,0,1
2801,88.1267,88.1267,1,6.0,0.999,14,4480,14,95.25,0.0,95.25,0.175,5.7085,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5196,0.1,0.2857,0.5,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2802,80.1229,80.1229,1,6.0,0.9556,13,4160,13,94.875,0.0,94.875,0.1625,5.8804,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4908,0.1,0.2308,0.5385,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,1,1
2803,84.2218,84.2218,1,6.0,0.9754,13,4160,13,94.875,0.0,94.875,0.1625,6.0026,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.6217,0.1,0.4783,0.7391,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815,0.0,completed,,0.0,0.0,0,0,1
2804,84.4224,84.4224,1,6.0,0.953,12,3840,12,94.5,0.0,94.5,0.15,6.3536,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5184,0.1,0.2,0.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,1,1
2805,86.2255,86.2255,1,6.0,0.9375,14,4480,14,95.25,0.0,95.25,0.175,5.357,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1527,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,main_road,road_edge,0.0,0.0,0,0,1
2806,74.0,74.0,0,4.7,0.783,17,5440,80,120.0,0.0,120.0,1.0,3.6846,0.2765,1,0,1,0.0588,0.0,0.0588,5,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5338,0.1,0.2857,0.5,0.0714,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,1,0,1
2807,84.9525,84.9525,1,6.0,0.9717,12,3840,12,94.5,0.0,94.5,0.15,6.4779,0.5,1,0,1,0.0833,0.0,0.0833,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.4764,0.1,0.1667,0.4167,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2808,87.3658,87.3658,1,6.0,0.9464,13,4160,13,94.875,0.0,94.875,0.1625,5.824,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4827,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.0,avoidance,obstacle,0.0,0.0,0,0,1
2809,81.0999,81.0999,1,6.0,0.9618,14,4480,14,95.25,0.0,95.25,0.175,5.4959,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4606,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,1,1
2810,84.1526,84.1526,1,6.0,0.964,13,4160,13,94.875,0.0,94.875,0.1625,5.9326,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5783,0.1,0.4706,0.5882,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007,0.0,completed,,0.0,0.0,0,0,1
2811,82.3682,82.3682,1,6.0,0.978,14,4480,14,95.25,0.0,95.25,0.175,5.5884,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5067,0.1,0.2857,0.5714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
